"Simulation","Demand","OrderQuantity","NumberOfOrders","TotalCost"
851,14931.4730989114,675.455018614803,22.1057993314378,9726.55198694291
852,14518.6280524142,666.051583471735,21.7980535032095,9591.14317170257
853,15430.4257771406,686.647835540944,22.4721101246675,9887.72864332164
854,14600.9769346156,667.937816043712,21.8597848241311,9618.30493682357
855,15273.7363921907,683.152634116577,22.3577215828817,9837.39771387332
856,14623.7070414254,668.457571143587,21.876791695855,9625.78868532193
857,14430.168882479,664.019423259177,21.7315463629845,9561.88004732267
858,14534.6838931776,666.41981823641,21.8101015237536,9596.44502652795
859,15246.8847420822,682.551869726201,22.3380601802444,9828.74670168241
860,16036.1305650391,699.99490400366,22.9089247269081,10079.9267487461
861,14457.2542872525,664.642312477744,21.7519318524227,9570.84965737274
862,15026.0233770373,677.590227843148,22.1756789864974,9757.29901750011
863,14458.4821847892,664.670536885477,21.7528555614018,9571.25608908383
864,13494.6316646488,642.133902078045,21.0152923260679,9246.72840669686
865,14100.53109436,656.391297167471,21.4818983054896,9452.03496681351
866,16401.3799712284,707.921799690158,23.1683499200151,10194.0739401725
867,14825.6071400658,673.056231490921,22.027293480702,9692.00943248908
868,16036.8501507256,700.010609206301,22.9094387139487,10080.1529033541
869,15450.8780028238,687.102742551685,22.4869980076692,9894.27930805935
870,15480.8085136218,687.767927210037,22.5087677124177,9903.85797264417
871,15817.5167187901,695.207179340511,22.7522344257074,10010.9832649073
872,14836.324326873,673.299458018382,22.0352536307373,9695.51189649455
873,15386.2248725238,685.663669451678,22.4399010156511,9873.55664349533
874,14965.5750645653,676.225913514746,22.1310286480747,9737.65287988261
875,15678.3338184125,692.141758418914,22.6519114440185,9966.84117830026
876,14615.5052626749,668.270091092444,21.870655978008,9623.08897102735
877,15984.8426042968,698.874617648856,22.8722609186649,10063.794649178
878,16030.0003937487,699.861096628695,22.9045455890703,10077.9999253221
879,15929.6075805513,697.666103232869,22.8327096683301,10046.3920703093
880,16769.1179078527,715.814017311021,23.4266408624498,10307.7219143783
881,13859.3755537812,650.754099449059,21.2974079848514,9370.85927270053
882,16113.0306581185,701.671286086883,22.9637879981929,10104.066619428
883,15050.8322798886,678.149368695568,22.1939781627153,9765.35065040545
884,15852.9869385517,695.986231093257,22.7777306939675,10022.2016165443
885,14331.9549384869,661.755857342808,21.6574659362064,9529.28467883362
886,14971.9780067557,676.370557799061,22.1357624664727,9739.73575877724
887,14071.2229126682,655.708782748736,21.4595614438494,9442.20675343777
888,15184.1814920246,681.146917546677,22.2920798742132,9808.51537866297
889,13928.1287098098,652.366221972467,21.3501684187407,9394.07385032472
890,14015.7902115548,654.415947109928,21.4172504100064,9423.58990939289
891,13238.083080841,636.000755726189,20.8145713061704,9158.41112858605
892,15075.5480030267,678.705951424824,22.2121936184268,9773.36544631262
893,13457.1983630982,641.242662742909,20.9861245125755,9233.89456451556
894,15143.5427503052,680.234801105848,22.2622287564331,9795.38089437739
895,15312.8254589479,684.026248758465,22.3863126404012,9849.97777194922
896,14628.207966705,668.56043303286,21.880158088844,9627.26989738228
897,15886.6181084464,696.724064501858,22.8018794209512,10032.8267370226
898,15682.0856407458,692.224568112264,22.6546215825765,9968.03363857513
899,15902.4874519933,697.07196153038,22.8132650997471,10037.8364449631
900,15891.246991847,696.825559535285,22.8052010641586,10034.288262769
901,16490.681206478,709.846409084435,23.2313370828315,10221.7883036309
902,14862.8691796428,673.901515393253,22.0549573493237,9704.18152768263
903,14847.7336537679,673.558296140223,22.0437247063123,9699.23916759832
904,16430.7316448874,708.554960191841,23.189071515975,10203.1914468958
905,15794.4511006956,694.700107836222,22.7356393392401,10003.6814310536
906,15359.6178410509,685.070562372712,22.4204902161516,9865.01589663688
907,15686.5260489394,692.32256337785,22.6578287040143,9969.44477120366
908,14601.9986117123,667.961184495491,21.8605496107399,9618.64144273031
909,15215.2568822524,681.843566056364,22.3148793061935,9818.5471229684
910,13301.2820168602,637.517090345121,20.8641967694694,9180.24633976814
911,16044.9036110438,700.186354688793,22.9151903683915,10082.6836348054
912,13530.1586908638,642.978612821567,21.0429373871236,9258.89223748246
913,15362.7859560021,685.141210910333,22.4228023528025,9866.03323617094
914,14479.1690989819,665.145865477399,21.768411788277,9578.10082485821
915,15107.8451637848,679.432576233476,22.2359740940552,9783.82884957318
916,14542.5389324966,666.599821188145,21.8159958497679,9599.03779950357
917,15008.4575832635,677.194052377,22.1627132290704,9751.59408750989
918,16335.032936106,706.488501520593,23.1214420347221,10173.4344585871
919,14837.4285806308,673.324514061338,22.0360736476604,9695.87270372692
920,16609.6305634128,712.401915436849,23.3149717926119,10258.5875855199
921,14948.5103226668,675.840264947215,22.1184074077539,9732.0995373258
922,16014.8808674994,699.530963137925,22.8937412515103,10073.2460099253
923,15223.5207579913,682.028705955658,22.3209384371295,9821.21313904923
924,13288.3138046388,637.206237752842,20.8540234186989,9175.77006393423
925,15047.7494614296,678.079913493255,22.19170508076,9764.35049491864
926,13952.1845952529,652.9293438576,21.3685978835342,9402.18281015225
927,14367.4442567875,662.57468249611,21.6842638820143,9541.07576801514
928,16340.6137973598,706.609177125594,23.1253914134424,10175.1721862616
929,14069.2294045948,655.662333114068,21.4580412722095,9441.53787830738
930,13977.3793266264,653.518604645915,21.3878828043458,9410.66817040667
931,14465.1599777939,664.82401141179,21.7578783700613,9573.46612357837
932,15517.6939431553,688.586796170841,22.5355670911025,9915.6496924726
933,14611.1556365429,668.170643980896,21.8674013415061,9621.6569317938
934,15132.5762231838,679.988453204229,22.2541664522042,9791.83348255536
935,13591.5473200936,644.435615254419,21.090620999784,9279.87304978429
936,15026.0015625318,677.58973598643,22.1756628893693,9757.29193476353
937,14424.3747612916,663.886098653794,21.7271830070563,9559.9601718597
938,15162.0164478173,680.649585628684,22.2758035381934,9801.35379492907
939,15405.6178375491,686.095642091464,22.4540383183127,9879.77705308733
940,14440.8065807138,664.264130479182,21.739554972352,9565.40383336754
941,15213.6026435486,681.806499248959,22.3136662092647,9818.01336063074
942,14275.8594508536,660.459527155525,21.6150405344853,9510.61751310653
943,14342.3427286356,661.995633843322,21.6653131764161,9532.73746248345
944,16277.7590733692,705.248868734122,23.080872292056,10155.583759138
945,15110.1555726312,679.484526265693,22.2376742788735,9784.57693046516
946,15261.644956462,682.882172243659,22.3488700932385,9833.50306066681
947,13859.533208676,650.757800706296,21.2975291170288,9370.91257083166
948,14182.7359836804,658.301868071885,21.5444261539474,9479.547203986
949,15677.5087220891,692.123545679517,22.6513153900828,9966.57891471074
950,15118.614702084,679.674697699712,22.2438980783769,9787.31540068083
951,15995.8439898306,699.115072898774,22.8801303389244,10067.2571994346
952,14627.5887713022,668.546283190608,21.8796950025549,9627.06613953446
953,16275.6460040906,705.203091872496,23.0793741429502,10154.924572931
954,16513.3387699102,710.333892737754,23.2472910820358,10228.8080657597
955,15348.2232333853,684.81640390328,22.4121722930472,9861.35601257399
956,15412.3351925132,686.24520580925,22.4589331364993,9881.93077185646
957,14818.0652092621,672.885014685739,22.0216900151694,9689.54390907459
958,16490.6043211185,709.844754302764,23.2312829265269,10221.7644748158
959,14928.7415992135,675.39323340328,22.1037772676343,9725.66227938316
960,15381.5747669222,685.56004924835,22.4365098050661,9872.06451170267
961,13985.4166786296,653.70647252758,21.3940312148883,9413.37346947401
962,15076.2049581013,678.720739417974,22.2126775896514,9773.57839353272
963,15083.1530339839,678.877120190395,22.2177955117323,9775.83027795195
964,15721.3529890607,693.090677810707,22.6829670234786,9980.50562540239
965,15633.7105103526,691.156078279393,22.6196527841759,9952.64737613033
966,15025.2063985258,677.571807006024,22.1750761220681,9757.03375729835
967,14247.2816339022,659.798133129832,21.593394886279,9501.09343351617
968,16614.2597802128,712.501184168695,23.3182205859733,10260.0170549287
969,15390.1392607265,685.750883226619,22.4427552879149,9874.81252257293
970,14795.1705280954,672.364992892084,22.0046711005225,9682.05559093795
971,14876.5720145249,674.212095674472,22.0651218065771,9708.65388630317
972,15435.1716116594,686.753421237848,22.4755656605803,9889.24907824017
973,15636.9192057645,691.227001757353,22.621973918857,9953.66867480147
974,16395.7911679441,707.801176466748,23.1644022545848,10192.3369665692
975,15805.9676892379,694.953333247305,22.7439267258154,10007.32787906
976,16206.8977867594,703.71212794711,23.0305790437897,10133.4547108529
977,15910.1611602374,697.240126777002,22.8187686698158,10040.2580201539
978,15566.9455477227,689.678682546453,22.5713015954705,9931.37286533797
979,16260.9720839533,704.885118759119,23.0689677668032,10150.3457637624
980,15502.7227893076,688.254548980705,22.5246935341974,9910.8653301845
981,14491.8919846122,665.438033895934,21.7779736751244,9582.30805257808
982,15324.8757953531,684.295340851332,22.3951193008087,9853.85270030751
983,14167.1454380875,657.939945603144,21.5325814046755,9474.33551737125
984,15115.6565511476,679.608200948965,22.2417218186022,9786.35784692504
985,14685.2641410006,669.862997019324,21.9227875048261,9646.02682960088
986,16328.5305642885,706.347873972359,23.1168396847577,10171.4094232477
987,14601.8222127238,667.957200486633,21.8604159100101,9618.58334370598
988,16546.3052705728,711.042579036325,23.2704844384959,10239.0131455306
989,14188.5966112602,658.43786656528,21.5488770189882,9481.50558344743
990,14887.4204522345,674.457878457325,22.0731656160445,9712.19316042253
991,14788.1059754862,672.204449892913,21.9994169598878,9679.74377040429
992,15503.5944403291,688.273897485128,22.5253267586893,9911.14394880457
993,15030.3166398459,677.687022028958,22.1788467998781,9758.69285458167
994,16588.6396371808,711.951613237881,23.3002346349598,10252.1032350039
995,16170.4576763002,702.920557457132,23.0046731522521,10122.0561071868
996,15613.280389007,690.7043297854,22.6048682709981,9946.14219407445
997,16483.0215076896,709.681532858491,23.2259411362987,10219.4140865669
998,13721.2765423235,647.50382887778,21.1910353736511,9324.05535012325
999,13961.8705139372,653.155943490264,21.3760138801298,9405.44584675846
1000,15622.4173774072,690.906402332584,22.6114815619946,9949.05204043341
